"","pid","ms_subclass","lot_area","overall_qual","overall_cond","year_built","year_remod/add","mas_vnr_area","bsmtfin_sf_1","bsmtfin_sf_2","bsmt_unf_sf","total_bsmt_sf","1st_flr_sf","2nd_flr_sf","low_qual_fin_sf","gr_liv_area","bsmt_full_bath","bsmt_half_bath","full_bath","half_bath","bedroom_abvgr","kitchen_abvgr","totrms_abvgrd","fireplaces","garage_yr_blt","garage_cars","garage_area","wood_deck_sf","open_porch_sf","enclosed_porch","3ssn_porch","screen_porch","pool_area","misc_val","mo_sold","yr_sold","saleprice","street_num","lot","zone","land","lot_location","land_sl","roof","roof_m","heat","sale_cond","al","condition1","buliding","build","extertior_qual","extertior","extertior_cond","CA","elec","func","driveway"
"2122","0527107020","060",13041,6,5,1995,1995,0,0,0,781,781,781,890,0,1671,0,0,2,1,3,1,7,1,1995,2,423,0,84,0,0,0,0,0,2,2006,170000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2123","0527107030","060",13031,6,5,1995,1996,0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,1995,2,409,315,44,0,0,0,0,0,7,2006,187500,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2124","0527107120","060",9783,6,5,1996,1996,0,0,0,821,821,821,955,0,1776,0,0,2,1,3,1,7,1,1996,2,443,286,116,0,0,0,0,0,5,2006,202000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2125","0527107240","060",11207,6,5,1997,1997,0,714,0,88,802,802,709,0,1511,1,0,2,1,3,1,8,1,1997,2,413,95,75,0,0,0,0,0,6,2006,185000,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2126","0527108010","060",19378,7,5,2005,2006,456,57,0,1335,1392,1392,1070,0,2462,1,0,2,1,4,1,9,1,2006,2,576,239,132,0,168,0,0,0,3,2006,320000,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2127","0527108020","020",14859,7,5,2006,2006,27,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,2006,3,690,144,60,0,0,0,0,0,8,2006,240000,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2128","0527108030","060",13128,8,5,2005,2005,216,0,0,1074,1074,1074,990,0,2064,0,0,2,1,4,1,7,1,2005,2,527,0,119,0,0,0,0,0,1,2006,250000,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2129","0527108040","060",10463,8,5,2005,2005,0,0,0,893,893,901,900,0,1801,0,0,2,1,3,1,8,1,2005,3,800,0,116,0,0,0,0,0,6,2006,239900,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2130","0527108060","060",13751,7,5,2005,2006,248,60,0,1640,1700,1700,512,0,2212,1,0,2,1,3,1,9,1,2006,3,773,237,38,0,0,115,0,0,5,2006,309000,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2131","0527108090","060",23257,7,5,2006,2006,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,0,0,9,2006,274725,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2132","0527146135","160",13108,8,5,1994,1994,0,0,0,2062,2062,2079,608,0,2687,0,0,2,1,4,1,9,0,1994,2,618,168,12,0,0,0,0,0,12,2006,270000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2133","0527158020","020",8076,6,6,1993,1994,112,705,0,455,1160,1169,0,0,1169,0,1,2,0,3,1,6,1,1993,2,402,0,26,0,0,144,0,0,7,2006,183500,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2134","0527163020","060",7685,6,5,1993,1994,112,518,0,179,697,697,804,0,1501,0,0,2,1,3,1,6,1,1993,2,420,190,63,0,0,0,0,0,5,2006,165600,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2135","0527166030","060",9084,7,5,1998,1998,0,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,1998,2,462,0,28,0,0,0,0,0,6,2006,176500,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2136","0527182020","120",3701,8,5,1987,1987,0,0,0,1191,1191,1204,0,0,1204,0,0,2,0,2,1,5,0,1987,2,461,120,70,0,0,0,0,0,8,2006,130000,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2137","0527190050","160",5306,7,7,1987,1987,0,495,215,354,1064,1064,703,0,1767,1,0,2,0,2,1,5,1,1987,2,504,441,35,0,0,0,0,0,6,2006,239000,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"2138","0527190220","120",6563,8,5,1985,1985,0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985,2,564,114,28,234,0,0,0,0,12,2006,275000,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2139","0527210030","060",16023,9,5,2005,2006,600,1218,0,180,1398,1414,1384,0,2798,1,0,3,1,3,1,11,1,2005,3,670,182,37,0,0,0,0,0,3,2006,457347,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"2140","0527210050","060",12292,9,5,2006,2006,184,205,0,889,1094,1102,1371,0,2473,0,0,2,1,4,1,11,1,2006,3,675,246,39,0,0,0,0,0,7,2006,356383,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2141","0527212040","060",12438,8,5,2006,2006,466,0,0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006,3,666,324,100,0,0,0,0,0,7,2006,361919,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2142","0527216010","060",15922,9,5,2005,2006,550,0,0,1390,1390,1390,1405,0,2795,0,0,3,1,4,1,10,1,2005,3,660,272,102,0,0,0,0,0,1,2006,401179,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2143","0527216050","060",13682,10,5,2006,2006,1031,0,0,1410,1410,1426,1519,0,2945,0,0,3,1,3,1,10,1,2006,3,641,192,0,37,0,0,0,0,10,2006,438780,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2144","0527226010","060",14762,5,6,1948,1950,0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979,2,672,120,144,0,0,0,0,0,5,2006,169000,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"2145","0527250040","190",34650,5,5,1955,1955,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,1955,2,572,264,0,0,0,0,0,0,1,2006,145000,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"2146","0527252090","120",8147,9,5,2005,2005,230,1191,0,523,1714,1714,0,0,1714,1,0,2,0,2,1,7,1,2005,2,517,156,55,0,0,0,0,0,8,2006,318000,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2147","0527254070","020",11302,8,5,2005,2006,238,1422,0,392,1814,1826,0,0,1826,1,0,2,0,3,1,7,1,2005,3,758,180,75,0,0,120,0,0,8,2006,319000,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2148","0527301010","020",14145,7,7,1984,1998,0,213,0,995,1208,1621,0,0,1621,1,0,2,0,3,1,8,0,1984,2,440,108,45,0,0,0,0,400,5,2006,202500,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2149","0527302080","050",13837,7,5,1988,1988,178,1002,202,0,1204,1377,806,0,2183,0,0,2,1,4,1,9,0,1988,3,786,0,0,0,0,0,0,0,2,2006,229000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"2150","0527325160","060",16659,7,7,1977,1994,34,795,0,0,795,1468,795,0,2263,1,0,2,1,3,1,9,1,1977,2,539,0,250,0,0,0,0,0,3,2006,235000,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"2151","0527327080","060",18800,6,5,1976,1976,120,712,0,84,796,790,784,0,1574,1,0,2,1,3,1,6,1,1976,2,566,306,111,0,0,0,0,0,7,2006,190000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2152","0527328010","085",10464,6,6,1980,1980,130,850,0,138,988,1102,0,0,1102,1,0,1,0,2,1,5,1,1980,2,582,140,22,0,0,0,0,0,6,2006,169000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2153","0527354040","020",10400,7,5,1988,1988,102,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,1988,2,604,197,39,0,0,0,0,0,6,2006,241500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2154","0527355060","060",10530,7,5,1978,1978,68,0,0,945,945,945,912,0,1857,0,0,2,1,4,1,8,1,1978,2,482,400,105,0,0,0,0,0,7,2006,188900,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"2155","0527355280","020",10240,6,6,1980,1980,157,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980,2,612,384,131,0,0,0,0,0,5,2006,207500,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"2156","0527356020","060",16692,7,5,1978,1978,184,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,1978,2,564,0,112,0,0,440,519,2000,7,2006,250000,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"2157","0527356060","060",11475,6,6,1975,1975,0,550,0,163,713,811,741,0,1552,1,0,2,1,3,1,6,1,1975,2,434,209,208,0,0,0,0,0,2,2006,179900,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"2158","0527358090","085",9927,7,5,1976,1976,252,1005,0,42,1047,1083,0,0,1083,1,0,1,0,2,1,5,1,1976,2,596,444,0,40,0,0,0,0,7,2006,172000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2159","0527365010","060",9512,7,5,2005,2006,0,788,0,172,960,960,1358,0,2318,1,0,2,1,3,1,8,1,2005,2,541,0,246,0,0,0,0,0,6,2006,294323,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"2160","0527375160","080",10530,6,6,1975,2000,248,548,0,127,675,1109,766,0,1875,0,0,3,0,3,1,8,1,1975,2,485,48,28,0,0,0,0,0,6,2006,184500,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2161","0527376090","020",10140,5,6,1975,1975,0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,1975,2,495,0,88,0,0,0,0,0,7,2006,153500,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2162","0527376110","060",10140,7,5,1976,1976,0,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,1976,2,528,0,28,0,0,259,0,0,3,2006,162900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2163","0527377030","020",10140,6,6,1974,1999,99,663,377,0,1040,1309,0,0,1309,1,0,1,1,3,1,5,1,1974,2,484,265,0,0,0,0,648,0,1,2006,181000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2164","0527378010","020",10000,6,6,1974,1974,176,755,0,348,1103,1103,0,0,1103,0,0,2,0,3,1,6,0,1974,2,462,295,84,0,0,0,0,0,6,2006,155000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2165","0527402210","020",15870,5,5,1969,1969,0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1969,1,299,240,32,0,0,0,0,0,3,2006,138800,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2166","0527402380","020",9353,4,5,1970,1970,0,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1972,1,280,0,0,0,0,0,0,0,7,2006,116050,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2167","0527404180","020",7200,4,4,1971,1971,0,20,620,224,864,874,0,0,874,0,1,1,0,3,1,5,0,1995,2,576,63,0,0,0,0,0,0,3,2006,97500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2168","0527427210","120",8773,6,5,2002,2002,0,951,0,536,1487,1419,0,0,1419,1,0,2,0,2,1,4,0,2002,2,543,196,68,0,0,0,0,0,9,2006,190000,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2169","0527450010","160",2760,6,5,1973,1973,514,0,0,525,525,525,567,0,1092,0,0,1,1,3,1,6,0,1973,2,440,0,0,0,0,0,0,0,12,2006,105500,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2170","0527450080","160",2160,5,6,1973,1973,200,402,0,363,765,765,600,0,1365,0,0,1,1,3,1,7,1,1973,2,440,0,36,0,0,0,0,0,6,2006,125500,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"2171","0527450210","160",1953,6,5,1973,1973,408,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,1973,1,264,72,0,0,0,0,0,0,6,2006,83000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2172","0527450460","160",1890,6,7,1972,1972,380,282,0,212,494,494,536,0,1030,0,0,1,1,3,1,6,0,1973,1,264,0,0,0,0,0,0,0,7,2006,116000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2173","0527451380","160",1680,6,7,1972,1972,281,317,0,355,672,672,546,0,1218,0,1,1,1,3,1,7,0,1972,1,264,0,28,0,0,0,0,0,5,2006,118000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2174","0527451450","160",1680,6,5,1972,1972,504,276,0,207,483,483,465,0,948,0,0,1,1,2,1,5,0,1972,1,264,0,0,0,0,0,0,0,7,2006,89000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2175","0527451460","160",1680,6,5,1972,1972,504,382,0,143,525,525,567,0,1092,0,0,1,1,3,1,6,0,1972,1,264,352,0,0,0,0,0,0,10,2006,108000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2176","0527451520","160",1680,6,5,1972,1972,297,0,0,483,483,483,504,0,987,0,0,1,1,2,1,5,1,1972,1,288,0,0,0,0,0,0,0,6,2006,94500,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2177","0527452070","120",4043,6,5,1975,1975,0,727,156,186,1069,1069,0,0,1069,0,1,2,0,2,1,4,1,1975,2,440,0,55,0,0,225,0,0,7,2006,146300,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2178","0527452290","020",7514,5,7,1967,1975,0,373,108,462,943,1387,0,0,1387,1,0,1,0,3,1,6,1,1974,1,300,0,0,240,0,0,0,0,9,2006,145000,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2179","0527452310","085",7838,5,5,1967,1967,0,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1967,1,288,175,144,0,0,0,0,0,12,2006,123000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2180","0527453070","120",2280,7,7,1976,1976,0,120,492,443,1055,1055,0,0,1055,1,0,2,0,2,1,4,0,1976,1,319,0,29,0,0,0,0,0,4,2006,137500,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2181","0527455100","160",2179,6,5,1976,1976,0,70,0,785,855,855,601,0,1456,0,0,2,1,3,1,6,1,1976,2,460,0,28,0,0,0,0,0,7,2006,144000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"2182","0528102010","020",16737,9,5,2004,2005,66,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,2004,3,770,194,45,0,0,0,0,0,9,2006,315000,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2183","0528102080","060",16387,9,5,2006,2006,215,1369,0,369,1738,1738,851,0,2589,1,0,2,1,4,1,11,1,2006,3,831,0,0,0,0,0,0,0,8,2006,412083,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2184","0528106010","060",16259,9,5,2006,2006,370,0,0,1249,1249,1249,1347,0,2596,0,0,3,1,4,1,9,0,2006,3,840,240,154,0,0,0,0,0,9,2006,342643,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2185","0528106120","020",16163,8,5,2004,2004,232,0,0,1618,1618,1618,0,0,1618,0,0,2,0,2,1,6,1,2004,3,880,0,0,0,0,0,0,0,7,2006,252000,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2186","0528112010","020",12228,7,5,2006,2006,206,0,0,1721,1721,1740,0,0,1740,0,0,2,0,4,1,8,0,2006,3,874,0,43,0,0,0,0,0,9,2006,293000,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2187","0528114010","020",14780,9,5,2005,2005,568,1505,0,363,1868,1868,0,0,1868,1,0,2,0,2,1,7,1,2005,3,1085,354,56,0,0,156,0,0,6,2006,415000,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2188","0528116030","020",16033,9,5,2004,2005,378,1261,0,572,1833,1850,0,0,1850,1,0,2,0,3,1,8,1,2004,3,772,519,112,0,0,0,0,0,3,2006,326000,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2189","0528118010","060",14215,8,5,2005,2006,380,0,0,1158,1158,1158,1218,0,2376,0,0,3,1,4,1,9,1,2005,3,853,240,154,0,0,0,0,0,11,2006,325300,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2190","0528118020","060",13418,8,5,2004,2005,132,0,0,1117,1117,1132,1320,0,2452,0,0,3,1,4,1,9,1,2004,3,691,113,32,0,0,0,0,0,9,2006,309000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2191","0528118110","060",13975,9,5,2005,2006,525,0,0,1090,1090,1117,1089,0,2206,0,0,2,1,4,1,10,1,2005,3,670,148,95,0,0,0,0,0,8,2006,3e+05,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2192","0528120110","060",10240,8,5,2005,2005,178,0,0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005,3,878,192,52,0,0,0,0,0,3,2006,275500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2193","0528120140","060",9942,9,5,2005,2006,385,1290,0,316,1606,1625,466,0,2091,1,0,2,1,3,1,8,1,2005,2,521,194,84,0,0,0,0,0,5,2006,338500,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2194","0528138030","060",11924,9,5,2005,2006,286,998,0,177,1175,1182,1142,0,2324,1,0,3,0,4,1,11,2,2005,3,736,147,21,0,0,0,0,0,7,2006,345000,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2195","0528142060","060",10672,8,5,2006,2006,0,0,0,1054,1054,1054,1335,0,2389,0,0,2,1,4,1,10,1,2006,3,672,176,64,0,0,0,0,0,11,2006,298236,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2196","0528142070","060",11643,8,5,2005,2006,142,880,0,644,1524,1544,814,0,2358,1,0,2,1,4,1,10,1,2005,3,784,120,34,0,0,0,0,0,8,2006,329900,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2197","0528142110","020",12378,9,5,2003,2004,0,1274,0,622,1896,1944,0,0,1944,1,0,2,0,3,1,8,3,2003,3,708,208,175,0,0,0,0,0,11,2006,360000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2198","0528144030","060",11065,8,5,2006,2006,788,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,2006,3,753,177,74,0,0,0,0,0,10,2006,281000,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2199","0528150080","020",13758,9,5,2005,2006,430,1232,0,560,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,2005,3,925,204,49,0,0,0,0,0,3,2006,372397,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2200","0528150090","020",14828,9,5,2004,2005,674,1383,0,397,1780,1780,0,0,1780,1,0,2,0,2,1,7,1,2004,3,816,144,68,0,0,0,0,0,8,2006,378000,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2201","0528164040","020",11846,9,5,2003,2004,562,1567,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,2003,3,874,206,49,0,0,0,0,0,8,2006,374000,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2202","0528170040","060",20431,9,5,2005,2006,870,1410,0,438,1848,1848,880,0,2728,1,0,2,1,4,1,10,2,2006,3,706,0,0,0,0,0,0,0,4,2006,437154,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2203","0528172020","060",10927,8,5,2005,2005,280,546,0,512,1058,1058,846,0,1904,1,0,2,1,3,1,8,1,2003,2,736,179,60,0,0,0,0,0,6,2006,275000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2204","0528172150","060",13215,8,5,2004,2004,112,994,0,426,1420,1426,488,0,1914,1,0,2,1,3,1,9,1,2004,3,746,168,127,0,0,0,0,0,2,2006,279000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"2205","0528174080","120",7052,7,5,2005,2005,240,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2005,2,484,192,36,0,0,0,0,0,6,2006,185850,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2206","0528180080","120",5911,9,5,2005,2005,278,472,0,1088,1560,1565,0,0,1565,1,0,2,0,2,1,6,1,2005,2,556,196,56,0,0,0,0,0,3,2006,282500,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2207","0528181030","120",6955,7,5,2005,2006,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,0,0,9,2006,202500,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"2208","0528181040","120",6792,7,5,2005,2006,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,0,0,3,2006,202665,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"2209","0528186100","020",7740,9,5,2006,2006,518,1023,0,663,1686,1686,0,0,1686,1,0,2,0,1,1,6,1,2006,3,899,266,100,0,0,0,0,0,6,2006,332200,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"2210","0528186110","120",6373,9,5,2006,2006,572,415,0,1251,1666,1666,0,0,1666,1,0,2,0,2,1,6,1,2006,2,575,228,75,0,0,0,0,0,6,2006,310090,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"2211","0528188040","120",3136,7,5,2003,2003,163,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2003,2,478,148,36,0,0,0,0,0,3,2006,171750,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2212","0528218030","020",10237,6,5,2005,2006,0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2005,2,397,100,0,0,23,0,0,0,10,2006,169990,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"2213","0528218060","060",10237,6,5,2005,2006,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2005,2,390,0,24,0,0,0,0,0,2,2006,170440,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"2214","0528218080","060",10237,7,5,2006,2006,0,0,0,738,738,738,754,0,1492,0,0,2,1,3,1,8,0,2006,2,440,0,32,0,0,0,0,0,9,2006,169985,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"2215","0528218130","060",17104,7,5,2006,2006,0,554,0,100,654,664,832,0,1496,1,0,2,1,3,1,7,1,2006,2,426,100,24,0,0,0,0,0,9,2006,179665,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2216","0528218140","060",14054,7,5,2006,2006,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,2006,3,660,100,17,0,0,0,0,0,11,2006,219210,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2217","0528221010","020",11660,6,5,2006,2006,0,0,0,1326,1326,1326,0,0,1326,0,0,2,0,3,1,6,0,2006,2,427,100,0,0,0,0,0,0,7,2006,174190,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2218","0528221100","060",15578,6,5,2006,2006,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2006,2,429,0,0,0,0,0,0,0,5,2006,172785,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2219","0528222010","060",11631,8,5,2004,2005,236,0,0,1052,1052,1052,1321,0,2373,0,0,2,1,4,1,9,1,2004,3,632,120,46,0,0,0,0,0,6,2006,258000,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2220","0528222020","060",9073,7,5,2006,2006,0,0,0,738,738,738,754,0,1492,0,0,2,1,3,1,8,0,2006,2,440,100,32,0,0,0,0,0,10,2006,185101,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"2221","0528228280","120",3087,7,5,2006,2006,14,453,0,767,1220,1364,0,0,1364,1,0,2,0,2,1,6,1,2006,2,437,100,16,0,0,0,0,0,11,2006,210250,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"2222","0528228325","120",3196,7,5,2003,2004,18,0,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,2003,2,420,143,20,0,0,0,0,0,10,2006,234000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2223","0528228340","120",3196,8,5,2003,2003,40,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2003,2,400,143,20,0,0,0,0,0,5,2006,215000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2224","0528228360","120",2938,7,5,2002,2002,40,1038,0,330,1368,1511,0,0,1511,1,0,2,0,2,1,5,1,2002,2,398,130,30,0,0,0,0,0,5,2006,246990,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
